scope,category_th,category_en,sub_category,resource,unit,ef_value,id,ref_source
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,ผ้าทอ TC (65/35) (เฉดสีเข้มมาก),kg,29.18,47533a92-ba86-47f9-8834-e4d49cc77fd1,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,เส้นใยฝ้าย US การผลิตแบบดั้งเดิม,kg,6.05,2c9b978e-afe7-46f9-a524-39c1e75968f8,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,เส้นใยฝ้าย US การผลิตแบบออร์แกนนิกส์,kg,2.45,447aed86-54c0-4d7e-b931-f09de297a05a,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มน้ำประปาและน้ำอุตสาหกรรม (Tap water),น้ำประปา-การนิคมอุตสาหกรรม,m3,0.2575,1c88258a-da8d-4a40-8d95-8b60ed7335b6,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มน้ำประปาและน้ำอุตสาหกรรม (Tap water),น้ำประปา-การประปานครหลวง,m3,0.7948,6435216b-7c05-4dcd-b2c0-11ea9317fa1e,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มน้ำประปาและน้ำอุตสาหกรรม (Tap water),น้ำประปา-การประปาส่วนภูมิภาค,m3,0.541,dfd718a3-4db7-4ae1-9668-7faa4a5ef468,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,ผ้าทอจากเส้นด้ายโพลีเอสเตอร์;จากกระบวนการฟอกย้อมและตกแต่งสำเร็จ,kg,12.3011,1506aa4f-d062-47ca-9e4d-6ade0f774431,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,กะลาปาล์ม; จากโรงงานที่มีระบบผลิตก๊าซชีวภาพ,kg,0.321,78045834-e4c8-4c43-809b-4f2decb27515,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,กะลาปาล์ม; จากโรงงานที่ไม่มีระบบผลิต,kg,0.5294,57c1969f-5e25-424a-93a8-93dff391abab,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,น้ำมันปาล์มดิบ; จากโรงงานที่มีระบบผลิตก๊าซชีวภาพ,kg,0.7564,2d24c5da-b6f9-4a4b-b232-34507b044d9a,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,น้ำมันปาล์มดิบ; จากโรงงานที่ไม่มีระบบผลิตก๊าซชีวภาพ,kg,1.2482,e9b12fc2-11db-45dc-98d0-f5eb112ad72b,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,ผ้าถักจากเส้นด้ายฝ้าย; จากกระบวนการฟอกย้อมและตกแต่งสำเร็จ,kg,12.926,3bb1e015-5830-47c7-8423-d9a60ca792da,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,ผ้าถักจากเส้นด้ายโพลีเอสเตอร์; จากกระบวนการฟอกย้อมและตกแต่งสำเร็จ,kg,7.1259,4886d66c-0ef8-4ef2-b951-4edfdabceb55,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,ผ้าทอจากเส้นด้ายฝ้าย; จากกระบวนการฟอกย้อมและตกแต่งสำเร็จ,kg,17.1644,88b72e2d-8724-4b9c-b2e9-937916549eee,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,เมล็ดในปาล์ม; จากโรงงานที่มีระบบผลิตก๊าซชีวภาพ,kg,0.5006,feea1fc6-d41d-4285-8e8b-ad17c4166eca,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,เมล็ดในปาล์ม; จากโรงงานที่ไม่มีระบบผลิตก๊าซชีวภาพ,kg,0.8259,77a3f297-48c3-4642-8097-a7ac3f2d00e9,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,เส้นด้ายโพลีเอสเตอร์; จากกระบวนการปั่นเส้นด้าย,kg,3.7902,44f1307a-2496-4ba5-bb4f-a6809eb13989,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,สิ่งทอ,เส้นด้ายโพลีเอสเตอร์; จากกระบวนการย้อมสี,kg,6.7552,c3731714-4be0-4145-988d-2da2be26f711,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปศุสัตว์,โคเนื้อมีชีวิต: ระยะเวลาขุนมากกว่า 12 เดือน,kg,12.6521,7e4f40d4-699e-4b39-9928-1e75876c7c33,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปศุสัตว์,โคเนื้อมีชีวิต: ระยะเวลาขุนไม่เกิน 6 เดือน,kg,8.7324,304f1cee-5dab-44a3-848b-2b161cc0111b,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปศุสัตว์,โคเนื้อมีชีวิต: ระยะเวลาขุน 6-12 เดือน,kg,9.9181,9f0f7f93-e929-46dd-ba24-319de75086b7,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มเยื่อและกระดาษ,กระดาษกล่องขาวเคลือบแป้ง/กระดาษกล่องแป้งหลังเทา,kg,1.8679,e75ddd82-797f-4ffc-9f57-bf1a583205e1,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Acrylonitrile Butadiene Styrene (ABS),kg,4.1597,121b8b69-de58-4c06-a061-4a83c4302321,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Benzene,kg,1.3268,4fa274b7-4a63-48d0-b062-9cadcee8fce2,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Caprolactam (CPL),kg,1.2916,f92da467-56ac-41a8-9fae-2ff5a3cfbb0c,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Cyclohexane (CX),kg,1.4132,a67fbb5a-56a1-4daa-95a4-462e033e2231,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Ethylene,kg,1.9562,9e734499-5ac1-4025-b212-9c3684e5bc4a,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,General Purposed Polystyrene (GPPS),kg,3.2281,2af25a53-440d-4bca-b61a-ba14b91c067f,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,High Density Polyethylene (HDPE),kg,6.7071,8e1ec5d6-1958-48a9-b4bb-0807a1b82395,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,High Impact Polystyrene (HIPS),kg,3.6843,8a081953-dd81-41eb-827b-f2cc2190005e,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Linear Low Density Polyethylene (LLDPE),kg,2.1356,4521723e-bd6b-426c-9547-10db978d2205,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Low Density Polyethylene (LDPE),kg,2.6258,00ef6a13-806f-4bb1-9f6e-39980cbcd0fc,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Mixed C4,kg,1.1114,1528ecd1-62b1-4c8b-b6c9-907146f14515,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,P-xylene,kg,0.9226,6d7a8805-4570-4b86-9943-8f46710956e8,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Ployvinyl Chloride (PVC),kg,2.1331,173c79e5-9829-4a67-a1d5-a8f3f3b78eb3,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Polypropylene (PP),kg,1.8814,60064b4f-4d81-4295-83ff-022ba06e032e,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Propylene,kg,1.4473,ab3514bb-1bf2-494a-a937-9e1cbbe35cb7,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มปิโตรเคมี,Styrene Acrylonitrile (SAN),kg,3.0008,144a58dd-2f84-4e04-beca-634a025ff80a,
